antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset(['cake']),frozenset(['spaghetti']),0.08105585921877083,0.17411011865084655,0.018130915877882948,0.2236842105263158,1.2847283791408077,0.004018270611956445,1.0638581522463673
frozenset(['spaghetti']),frozenset(['cake']),0.17411011865084655,0.08105585921877083,0.018130915877882948,0.10413476263399693,1.2847283791408075,0.004018270611956445,1.0257615793677652
"frozenset(['chicken', 'nan'])",frozenset(['frozen vegetables']),0.05999200106652446,0.09532062391681109,0.008932142381015865,0.1488888888888889,1.561979797979798,0.003213667409336757,1.0629392147191514
"frozenset(['frozen vegetables', 'nan'])",frozenset(['chicken']),0.09532062391681109,0.05999200106652446,0.008932142381015865,0.09370629370629371,1.561979797979798,0.003213667409336757,1.0372001840083873
frozenset(['chicken']),"frozenset(['frozen vegetables', 'nan'])",0.05999200106652446,0.09532062391681109,0.008932142381015865,0.1488888888888889,1.561979797979798,0.003213667409336757,1.0629392147191514
frozenset(['frozen vegetables']),"frozenset(['chicken', 'nan'])",0.09532062391681109,0.05999200106652446,0.008932142381015865,0.09370629370629371,1.561979797979798,0.003213667409336757,1.0372001840083873
"frozenset(['burgers', 'eggs', 'nan'])",frozenset(['french fries']),0.02879616051193174,0.1709105452606319,0.009065457938941474,0.3148148148148148,1.8419859016582887,0.004143890444434543,1.2100224474574564
"frozenset(['burgers', 'nan', 'french fries'])",frozenset(['eggs']),0.021997067057725635,0.17970937208372217,0.009065457938941474,0.4121212121212121,2.293264994155202,0.00511237883031407,1.395339727898823
"frozenset(['eggs', 'nan', 'french fries'])",frozenset(['burgers']),0.036395147313691506,0.0871883748833489,0.009065457938941474,0.2490842490842491,2.856851609145187,0.0058922241910206305,1.2155979202772964
"frozenset(['burgers', 'eggs'])","frozenset(['nan', 'french fries'])",0.02879616051193174,0.1709105452606319,0.009065457938941474,0.3148148148148148,1.8419859016582887,0.004143890444434543,1.2100224474574564
"frozenset(['burgers', 'nan'])","frozenset(['eggs', 'french fries'])",0.0871883748833489,0.036395147313691506,0.009065457938941474,0.1039755351681957,2.856851609145187,0.0058922241910206305,1.0754224806430814
"frozenset(['burgers', 'french fries'])","frozenset(['eggs', 'nan'])",0.021997067057725635,0.17970937208372217,0.009065457938941474,0.4121212121212121,2.293264994155202,0.00511237883031407,1.395339727898823
"frozenset(['eggs', 'nan'])","frozenset(['burgers', 'french fries'])",0.17970937208372217,0.021997067057725635,0.009065457938941474,0.05044510385756676,2.2932649941552015,0.00511237883031407,1.0299593387548327
"frozenset(['eggs', 'french fries'])","frozenset(['burgers', 'nan'])",0.036395147313691506,0.0871883748833489,0.009065457938941474,0.2490842490842491,2.856851609145187,0.0058922241910206305,1.2155979202772964
"frozenset(['nan', 'french fries'])","frozenset(['burgers', 'eggs'])",0.1709105452606319,0.02879616051193174,0.009065457938941474,0.0530421216848674,1.8419859016582887,0.004143890444434543,1.025604054550003
frozenset(['burgers']),"frozenset(['eggs', 'nan', 'french fries'])",0.0871883748833489,0.036395147313691506,0.009065457938941474,0.1039755351681957,2.856851609145187,0.0058922241910206305,1.0754224806430814
frozenset(['eggs']),"frozenset(['burgers', 'nan', 'french fries'])",0.17970937208372217,0.021997067057725635,0.009065457938941474,0.05044510385756676,2.2932649941552015,0.00511237883031407,1.0299593387548327
frozenset(['french fries']),"frozenset(['burgers', 'eggs', 'nan'])",0.1709105452606319,0.02879616051193174,0.009065457938941474,0.0530421216848674,1.8419859016582887,0.004143890444434543,1.025604054550003
"frozenset(['eggs', 'nan'])",frozenset(['almonds']),0.17970937208372217,0.020397280362618318,0.006532462338354886,0.03635014836795252,1.78210760070596,0.002866879892173111,1.0165546313096154
"frozenset(['almonds', 'nan'])",frozenset(['eggs']),0.020263964804692707,0.17970937208372217,0.006532462338354886,0.3223684210526316,1.7938319928158675,0.0028908379473769137,1.2105259751774198
frozenset(['eggs']),"frozenset(['almonds', 'nan'])",0.17970937208372217,0.020263964804692707,0.006532462338354886,0.03635014836795252,1.7938319928158675,0.0028908379473769137,1.0166929757069085
frozenset(['almonds']),"frozenset(['eggs', 'nan'])",0.020397280362618318,0.17970937208372217,0.006532462338354886,0.3202614379084967,1.7821076007059597,0.002866879892173111,1.2067737122229856
"frozenset(['cottage cheese', 'nan'])",frozenset(['spaghetti']),0.03172910278629516,0.17411011865084655,0.006932409012131715,0.21848739495798317,1.254880512695124,0.001408051161324959,1.0567838266725726
"frozenset(['nan', 'spaghetti'])",frozenset(['cottage cheese']),0.17411011865084655,0.03186241834422077,0.006932409012131715,0.039816232771822356,1.2496299666169015,0.001384839573716527,1.0082836376734032
frozenset(['cottage cheese']),"frozenset(['nan', 'spaghetti'])",0.03186241834422077,0.17411011865084655,0.006932409012131715,0.21757322175732213,1.2496299666169015,0.001384839573716527,1.0555490996922334
frozenset(['spaghetti']),"frozenset(['cottage cheese', 'nan'])",0.17411011865084655,0.03172910278629516,0.006932409012131715,0.039816232771822356,1.254880512695124,0.001408051161324959,1.0084224814681806
"frozenset(['eggs', 'nan', 'green tea'])",frozenset(['chocolate']),0.025463271563791495,0.1638448206905746,0.005465937874950006,0.21465968586387432,1.3101401982627512,0.001293912711385182,1.0647042616540017
"frozenset(['eggs', 'nan', 'chocolate'])",frozenset(['green tea']),0.03319557392347687,0.13211571790427942,0.005465937874950006,0.1646586345381526,1.2463213094557848,0.0010802807948052818,1.0389576261626656
"frozenset(['nan', 'green tea', 'chocolate'])",frozenset(['eggs']),0.023463538194907346,0.17970937208372217,0.005465937874950006,0.23295454545454544,1.296284900188832,0.0012493201590807754,1.069415929727888
"frozenset(['eggs', 'nan'])","frozenset(['green tea', 'chocolate'])",0.17970937208372217,0.023463538194907346,0.005465937874950006,0.03041543026706231,1.2962849001888317,0.0012493201590807754,1.007169969788267
"frozenset(['eggs', 'green tea'])","frozenset(['nan', 'chocolate'])",0.025463271563791495,0.1638448206905746,0.005465937874950006,0.21465968586387432,1.3101401982627512,0.001293912711385182,1.0647042616540017
"frozenset(['eggs', 'chocolate'])","frozenset(['nan', 'green tea'])",0.03319557392347687,0.13198240234635383,0.005465937874950006,0.1646586345381526,1.2475802198693764,0.0010847062812635502,1.039117220268067
"frozenset(['nan', 'green tea'])","frozenset(['eggs', 'chocolate'])",0.13198240234635383,0.03319557392347687,0.005465937874950006,0.0414141414141414,1.2475802198693762,0.0010847062812635502,1.0085736373190284
"frozenset(['nan', 'chocolate'])","frozenset(['eggs', 'green tea'])",0.1638448206905746,0.025463271563791495,0.005465937874950006,0.03336045565500406,1.3101401982627512,0.001293912711385182,1.0081697300068184
"frozenset(['green tea', 'chocolate'])","frozenset(['eggs', 'nan'])",0.023463538194907346,0.17970937208372217,0.005465937874950006,0.23295454545454544,1.296284900188832,0.0012493201590807754,1.069415929727888
frozenset(['eggs']),"frozenset(['nan', 'green tea', 'chocolate'])",0.17970937208372217,0.023463538194907346,0.005465937874950006,0.03041543026706231,1.2962849001888317,0.0012493201590807754,1.007169969788267
frozenset(['green tea']),"frozenset(['eggs', 'nan', 'chocolate'])",0.13211571790427942,0.03319557392347687,0.005465937874950006,0.04137235116044399,1.2463213094557848,0.0010802807948052818,1.0085296697282469
frozenset(['chocolate']),"frozenset(['eggs', 'nan', 'green tea'])",0.1638448206905746,0.025463271563791495,0.005465937874950006,0.03336045565500406,1.3101401982627512,0.001293912711385182,1.0081697300068184
frozenset(['honey']),frozenset(['mineral water']),0.047460338621517134,0.23836821757099053,0.015064658045593921,0.31741573033707865,1.3316193474599705,0.00375162172306724,1.1158062326943514
frozenset(['mineral water']),frozenset(['honey']),0.23836821757099053,0.047460338621517134,0.015064658045593921,0.06319910514541387,1.3316193474599702,0.00375162172306724,1.016800545996852
"frozenset(['chicken', 'spaghetti'])",frozenset(['ground beef']),0.01719770697240368,0.09825356619117451,0.004799360085321957,0.27906976744186046,2.840301662932694,0.0031096240449724685,1.250809569476758
"frozenset(['chicken', 'ground beef'])",frozenset(['spaghetti']),0.009465404612718305,0.17411011865084655,0.004799360085321957,0.5070422535211266,2.9121929124517387,0.003151337365123303,1.6753766164511394
"frozenset(['spaghetti', 'ground beef'])",frozenset(['chicken']),0.03919477403012932,0.05999200106652446,0.004799360085321957,0.12244897959183673,2.04108843537415,0.0024479871599042535,1.0711719057614024
frozenset(['chicken']),"frozenset(['spaghetti', 'ground beef'])",0.05999200106652446,0.03919477403012932,0.004799360085321957,0.08,2.04108843537415,0.0024479871599042535,1.04435350648899
frozenset(['spaghetti']),"frozenset(['chicken', 'ground beef'])",0.17411011865084655,0.009465404612718305,0.004799360085321957,0.027565084226646247,2.912192912451739,0.003151337365123303,1.0186127413982597
frozenset(['ground beef']),"frozenset(['chicken', 'spaghetti'])",0.09825356619117451,0.01719770697240368,0.004799360085321957,0.048846675712347354,2.840301662932694,0.0031096240449724685,1.033274308076089
"frozenset(['pepper', 'nan'])",frozenset(['chocolate']),0.026529796027196375,0.1638448206905746,0.006399146780429276,0.24120603015075376,1.4721614582268543,0.002052377107395768,1.1019528522024877
"frozenset(['nan', 'chocolate'])",frozenset(['pepper']),0.1638448206905746,0.026529796027196375,0.006399146780429276,0.03905614320585842,1.4721614582268543,0.002052377107395768,1.0130354620512918
frozenset(['pepper']),"frozenset(['nan', 'chocolate'])",0.026529796027196375,0.1638448206905746,0.006399146780429276,0.24120603015075376,1.4721614582268543,0.002052377107395768,1.1019528522024877
frozenset(['chocolate']),"frozenset(['pepper', 'nan'])",0.1638448206905746,0.026529796027196375,0.006399146780429276,0.03905614320585842,1.4721614582268543,0.002052377107395768,1.0130354620512918
"frozenset(['burgers', 'nan'])",frozenset(['ground beef']),0.0871883748833489,0.09825356619117451,0.011998400213304892,0.13761467889908255,1.400607471400296,0.0034318314506028343,1.0456421413315102
"frozenset(['nan', 'ground beef'])",frozenset(['burgers']),0.09825356619117451,0.0871883748833489,0.011998400213304892,0.12211668928086838,1.400607471400296,0.0034318314506028343,1.0397869670957836
frozenset(['burgers']),"frozenset(['nan', 'ground beef'])",0.0871883748833489,0.09825356619117451,0.011998400213304892,0.13761467889908255,1.400607471400296,0.0034318314506028343,1.0456421413315102
frozenset(['ground beef']),"frozenset(['burgers', 'nan'])",0.09825356619117451,0.0871883748833489,0.011998400213304892,0.12211668928086838,1.400607471400296,0.0034318314506028343,1.0397869670957836
"frozenset(['nan', 'french fries'])",frozenset(['brownies']),0.1709105452606319,0.03372883615517931,0.007865617917610986,0.04602184087363495,1.3644657248740544,0.002101004139322774,1.012886044193835
"frozenset(['nan', 'brownies'])",frozenset(['french fries']),0.03372883615517931,0.1709105452606319,0.007865617917610986,0.23320158102766797,1.3644657248740544,0.002101004139322774,1.0812352167477326
frozenset(['french fries']),"frozenset(['nan', 'brownies'])",0.1709105452606319,0.03372883615517931,0.007865617917610986,0.04602184087363495,1.3644657248740544,0.002101004139322774,1.012886044193835
frozenset(['brownies']),"frozenset(['nan', 'french fries'])",0.03372883615517931,0.1709105452606319,0.007865617917610986,0.23320158102766797,1.3644657248740544,0.002101004139322774,1.0812352167477326
frozenset(['pancakes']),frozenset(['french fries']),0.09505399280095987,0.1709105452606319,0.020130649246767097,0.211781206171108,1.2391348108342286,0.0038849195079548662,1.0518519238953192
frozenset(['french fries']),frozenset(['pancakes']),0.1709105452606319,0.09505399280095987,0.020130649246767097,0.11778471138845555,1.2391348108342286,0.0038849195079548662,1.0257655006447122
"frozenset(['soup', 'nan'])",frozenset(['milk']),0.05052659645380616,0.12958272230369283,0.015197973603519531,0.3007915567282322,2.3212319619531585,0.008650599686295217,1.2448609367807564
"frozenset(['nan', 'milk'])",frozenset(['soup']),0.12958272230369283,0.05052659645380616,0.015197973603519531,0.11728395061728396,2.321231961953158,0.008650599686295217,1.0756272124089747
frozenset(['soup']),"frozenset(['nan', 'milk'])",0.05052659645380616,0.12958272230369283,0.015197973603519531,0.3007915567282322,2.3212319619531585,0.008650599686295217,1.2448609367807564
frozenset(['milk']),"frozenset(['soup', 'nan'])",0.12958272230369283,0.05052659645380616,0.015197973603519531,0.11728395061728396,2.321231961953158,0.008650599686295217,1.0756272124089747
frozenset(['burgers']),frozenset(['avocado']),0.0871883748833489,0.03332888948140248,0.004532728969470737,0.05198776758409785,1.5598409785932719,0.0016268372589205138,1.0196821069018756
frozenset(['avocado']),frozenset(['burgers']),0.03332888948140248,0.0871883748833489,0.004532728969470737,0.13599999999999998,1.5598409785932719,0.0016268372589205138,1.0564949364776055
frozenset(['cake']),frozenset(['mineral water']),0.08105585921877083,0.23836821757099053,0.027463004932675644,0.33881578947368424,1.4213966649005065,0.0081418642470121,1.1519207057632783
frozenset(['mineral water']),frozenset(['cake']),0.23836821757099053,0.08105585921877083,0.027463004932675644,0.11521252796420582,1.4213966649005063,0.0081418642470121,1.0386043765593158
"frozenset(['red wine', 'nan'])",frozenset(['green tea']),0.028129582722303693,0.13211571790427942,0.004666044527396347,0.16587677725118485,1.255541580384599,0.0009496845116913804,1.0404749063761196
"frozenset(['nan', 'green tea'])",frozenset(['red wine']),0.13198240234635383,0.028129582722303693,0.004666044527396347,0.03535353535353535,1.256809804203169,0.0009534346227062182,1.007488704821905
frozenset(['red wine']),"frozenset(['nan', 'green tea'])",0.028129582722303693,0.13198240234635383,0.004666044527396347,0.16587677725118485,1.2568098042031692,0.0009534346227062182,1.040634733550678
frozenset(['green tea']),"frozenset(['red wine', 'nan'])",0.13211571790427942,0.028129582722303693,0.004666044527396347,0.03531786074672049,1.255541580384599,0.0009496845116913804,1.0074514471989509
frozenset(['pancakes']),frozenset(['cereals']),0.09505399280095987,0.025729902679642713,0.004666044527396347,0.049088359046283316,1.9078330632444103,0.002220314543316191,1.0245642763855674
frozenset(['cereals']),frozenset(['pancakes']),0.025729902679642713,0.09505399280095987,0.004666044527396347,0.18134715025906736,1.90783306324441,0.002220314543316191,1.1054087303127516
frozenset(['olive oil']),frozenset(['fresh bread']),0.0658578856152513,0.043060925209972005,0.005065991201173177,0.07692307692307693,1.7863777089783281,0.0022300897142079495,1.036683997689197
frozenset(['fresh bread']),frozenset(['olive oil']),0.043060925209972005,0.0658578856152513,0.005065991201173177,0.11764705882352941,1.7863777089783281,0.0022300897142079495,1.0586943963027153
"frozenset(['turkey', 'nan'])",frozenset(['eggs']),0.06252499666711105,0.17970937208372217,0.01946407145713905,0.31130063965884863,1.7322448798820649,0.0082277435665557,1.1910721501323045
"frozenset(['eggs', 'nan'])",frozenset(['turkey']),0.17970937208372217,0.06252499666711105,0.01946407145713905,0.10830860534124628,1.7322448798820649,0.0082277435665557,1.051344679278481
frozenset(['turkey']),"frozenset(['eggs', 'nan'])",0.06252499666711105,0.17970937208372217,0.01946407145713905,0.31130063965884863,1.7322448798820649,0.0082277435665557,1.1910721501323045
frozenset(['eggs']),"frozenset(['turkey', 'nan'])",0.17970937208372217,0.06252499666711105,0.01946407145713905,0.10830860534124628,1.7322448798820649,0.0082277435665557,1.051344679278481
"frozenset(['muffins', 'nan'])",frozenset(['french fries']),0.024130115984535395,0.1709105452606319,0.005332622317024397,0.22099447513812154,1.2930417769196956,0.0012085310369051626,1.0642921369349336
"frozenset(['nan', 'french fries'])",frozenset(['muffins']),0.1709105452606319,0.024130115984535395,0.005332622317024397,0.031201248049921998,1.2930417769196956,0.0012085310369051626,1.0072988657872992
frozenset(['muffins']),"frozenset(['nan', 'french fries'])",0.024130115984535395,0.1709105452606319,0.005332622317024397,0.22099447513812154,1.2930417769196956,0.0012085310369051626,1.0642921369349336
frozenset(['french fries']),"frozenset(['muffins', 'nan'])",0.1709105452606319,0.024130115984535395,0.005332622317024397,0.031201248049921998,1.2930417769196956,0.0012085310369051626,1.0072988657872992
frozenset(['spaghetti']),frozenset(['red wine']),0.17411011865084655,0.028129582722303693,0.010265297960271964,0.058958652373660034,2.095966120638976,0.005367652974892865,1.0327605898817505
frozenset(['red wine']),frozenset(['spaghetti']),0.028129582722303693,0.17411011865084655,0.010265297960271964,0.36492890995260663,2.095966120638976,0.005367652974892865,1.3004683952587415
"frozenset(['burgers', 'nan'])",frozenset(['ham']),0.0871883748833489,0.026529796027196375,0.005599253432875617,0.06422018348623852,2.4206813885943474,0.003286163631277639,1.0402769826768195
"frozenset(['nan', 'ham'])",frozenset(['burgers']),0.026529796027196375,0.0871883748833489,0.005599253432875617,0.21105527638190955,2.420681388594348,0.003286163631277639,1.1570032700523158
frozenset(['burgers']),"frozenset(['nan', 'ham'])",0.0871883748833489,0.026529796027196375,0.005599253432875617,0.06422018348623852,2.4206813885943474,0.003286163631277639,1.0402769826768195
frozenset(['ham']),"frozenset(['burgers', 'nan'])",0.026529796027196375,0.0871883748833489,0.005599253432875617,0.21105527638190955,2.420681388594348,0.003286163631277639,1.1570032700523158
"frozenset(['cake', 'nan'])",frozenset(['olive oil']),0.08105585921877083,0.0658578856152513,0.006532462338354886,0.0805921052631579,1.2237274930747923,0.0011942948334791644,1.0160257702073832
"frozenset(['olive oil', 'nan'])",frozenset(['cake']),0.0657245700573257,0.08105585921877083,0.006532462338354886,0.09939148073022311,1.226209698943098,0.0012051008405740537,1.0203591473088873
frozenset(['cake']),"frozenset(['olive oil', 'nan'])",0.08105585921877083,0.0657245700573257,0.006532462338354886,0.0805921052631579,1.226209698943098,0.0012051008405740537,1.0161707717444473
frozenset(['olive oil']),"frozenset(['cake', 'nan'])",0.0658578856152513,0.08105585921877083,0.006532462338354886,0.09919028340080972,1.2237274930747923,0.0011942948334791644,1.020131248417814
"frozenset(['honey', 'nan'])",frozenset(['tomatoes']),0.047327023063591524,0.06839088121583789,0.005332622317024397,0.11267605633802816,1.647530406611207,0.0020958855043830887,1.0499086894234206
"frozenset(['nan', 'tomatoes'])",frozenset(['honey']),0.06839088121583789,0.047460338621517134,0.005332622317024397,0.07797270955165692,1.6429025122106138,0.0020867679358967752,1.0330926982815258
frozenset(['honey']),"frozenset(['nan', 'tomatoes'])",0.047460338621517134,0.06839088121583789,0.005332622317024397,0.11235955056179775,1.6429025122106138,0.0020867679358967752,1.0495343236935497
frozenset(['tomatoes']),"frozenset(['honey', 'nan'])",0.06839088121583789,0.047327023063591524,0.005332622317024397,0.07797270955165692,1.647530406611207,0.0020958855043830887,1.033237287882405
"frozenset(['mineral water', 'green tea'])",frozenset(['chocolate']),0.03106252499666711,0.1638448206905746,0.006932409012131715,0.22317596566523604,1.3621179157485235,0.001842975173856301,1.0763765567905863
"frozenset(['green tea', 'chocolate'])",frozenset(['mineral water']),0.023463538194907346,0.23836821757099053,0.006932409012131715,0.2954545454545454,1.239488000813504,0.001339447234702795,1.0810257557056908
frozenset(['mineral water']),"frozenset(['green tea', 'chocolate'])",0.23836821757099053,0.023463538194907346,0.006932409012131715,0.029082774049217,1.239488000813504,0.001339447234702795,1.005787553978978
frozenset(['chocolate']),"frozenset(['mineral water', 'green tea'])",0.1638448206905746,0.03106252499666711,0.006932409012131715,0.04231082180634662,1.3621179157485235,0.001842975173856301,1.0117452479006763
frozenset(['mineral water']),frozenset(['ground beef']),0.23836821757099053,0.09825356619117451,0.040927876283162246,0.17170022371364654,1.7475215442008993,0.01750734884017864,1.0886715892303713
frozenset(['ground beef']),frozenset(['mineral water']),0.09825356619117451,0.23836821757099053,0.040927876283162246,0.41655359565807326,1.7475215442008991,0.01750734884017864,1.305401450349256
"frozenset(['nan', 'mineral water', 'spaghetti'])",frozenset(['whole wheat rice']),0.05972536995067324,0.058525529929342755,0.006265831222503666,0.10491071428571429,1.7925632525219655,0.0027703722959144706,1.0518218518495124
"frozenset(['nan', 'whole wheat rice', 'spaghetti'])",frozenset(['mineral water']),0.014131449140114652,0.23836821757099053,0.006265831222503666,0.4433962264150943,1.86013148452999,0.00289734287927943,1.3683554057199154
"frozenset(['mineral water', 'whole wheat rice', 'nan'])",frozenset(['spaghetti']),0.020130649246767097,0.17411011865084655,0.006265831222503666,0.31125827814569534,1.7877092989057126,0.002760881493630472,1.1991285777280978
"frozenset(['mineral water', 'spaghetti'])","frozenset(['whole wheat rice', 'nan'])",0.05972536995067324,0.058525529929342755,0.006265831222503666,0.10491071428571429,1.7925632525219655,0.0027703722959144706,1.0518218518495124
"frozenset(['whole wheat rice', 'spaghetti'])","frozenset(['mineral water', 'nan'])",0.014131449140114652,0.23823490201306494,0.006265831222503666,0.4433962264150943,1.8611724086959274,0.0028992268213058415,1.368594921807036
"frozenset(['nan', 'spaghetti'])","frozenset(['mineral water', 'whole wheat rice'])",0.17411011865084655,0.020130649246767097,0.006265831222503666,0.03598774885145482,1.7877092989057128,0.002760881493630472,1.0164490644032742
"frozenset(['mineral water', 'whole wheat rice'])","frozenset(['nan', 'spaghetti'])",0.020130649246767097,0.17411011865084655,0.006265831222503666,0.31125827814569534,1.7877092989057126,0.002760881493630472,1.1991285777280978
"frozenset(['mineral water', 'nan'])","frozenset(['whole wheat rice', 'spaghetti'])",0.23823490201306494,0.014131449140114652,0.006265831222503666,0.026301063234471178,1.8611724086959274,0.0028992268213058415,1.0124983335555258
"frozenset(['whole wheat rice', 'nan'])","frozenset(['mineral water', 'spaghetti'])",0.058525529929342755,0.05972536995067324,0.006265831222503666,0.10706150341685648,1.7925632525219655,0.0027703722959144706,1.0530116392644246
frozenset(['spaghetti']),"frozenset(['mineral water', 'whole wheat rice', 'nan'])",0.17411011865084655,0.020130649246767097,0.006265831222503666,0.03598774885145482,1.7877092989057128,0.002760881493630472,1.0164490644032742
frozenset(['mineral water']),"frozenset(['nan', 'whole wheat rice', 'spaghetti'])",0.23836821757099053,0.014131449140114652,0.006265831222503666,0.026286353467561523,1.8601314845299903,0.00289734287927943,1.0124830378733343
frozenset(['whole wheat rice']),"frozenset(['nan', 'mineral water', 'spaghetti'])",0.058525529929342755,0.05972536995067324,0.006265831222503666,0.10706150341685648,1.7925632525219655,0.0027703722959144706,1.0530116392644246
"frozenset(['spaghetti', 'nan', 'milk'])",frozenset(['ground beef']),0.03546193840821224,0.09825356619117451,0.009732035728569524,0.2744360902255639,2.7931412656471575,0.006247773815910889,1.2428215098090547
"frozenset(['spaghetti', 'nan', 'ground beef'])",frozenset(['milk']),0.03919477403012932,0.12958272230369283,0.009732035728569524,0.24829931972789115,1.9161452646902384,0.004653070209667285,1.1579306771163542
"frozenset(['nan', 'milk', 'ground beef'])",frozenset(['spaghetti']),0.021997067057725635,0.17411011865084655,0.009732035728569524,0.44242424242424244,2.5410599099726205,0.005902123773178286,1.4812155480718512
"frozenset(['spaghetti', 'nan'])","frozenset(['milk', 'ground beef'])",0.17411011865084655,0.021997067057725635,0.009732035728569524,0.055895865237366005,2.5410599099726205,0.005902123773178286,1.0359057829867075
"frozenset(['nan', 'milk'])","frozenset(['spaghetti', 'ground beef'])",0.12958272230369283,0.03919477403012932,0.009732035728569524,0.07510288065843622,1.9161452646902384,0.004653070209667285,1.0388238928172573
"frozenset(['nan', 'ground beef'])","frozenset(['spaghetti', 'milk'])",0.09825356619117451,0.03546193840821224,0.009732035728569524,0.09905020352781548,2.7931412656471575,0.006247773815910889,1.070579143664379
"frozenset(['spaghetti', 'milk'])","frozenset(['nan', 'ground beef'])",0.03546193840821224,0.09825356619117451,0.009732035728569524,0.2744360902255639,2.7931412656471575,0.006247773815910889,1.2428215098090547
"frozenset(['spaghetti', 'ground beef'])","frozenset(['nan', 'milk'])",0.03919477403012932,0.12958272230369283,0.009732035728569524,0.24829931972789115,1.9161452646902384,0.004653070209667285,1.1579306771163542
"frozenset(['milk', 'ground beef'])","frozenset(['spaghetti', 'nan'])",0.021997067057725635,0.17411011865084655,0.009732035728569524,0.44242424242424244,2.5410599099726205,0.005902123773178286,1.4812155480718512
frozenset(['spaghetti']),"frozenset(['nan', 'milk', 'ground beef'])",0.17411011865084655,0.021997067057725635,0.009732035728569524,0.055895865237366005,2.5410599099726205,0.005902123773178286,1.0359057829867075
frozenset(['milk']),"frozenset(['spaghetti', 'nan', 'ground beef'])",0.12958272230369283,0.03919477403012932,0.009732035728569524,0.07510288065843622,1.9161452646902384,0.004653070209667285,1.0388238928172573
frozenset(['ground beef']),"frozenset(['spaghetti', 'nan', 'milk'])",0.09825356619117451,0.03546193840821224,0.009732035728569524,0.09905020352781548,2.7931412656471575,0.006247773815910889,1.070579143664379
frozenset(['turkey']),frozenset(['eggs']),0.06252499666711105,0.17970937208372217,0.01946407145713905,0.31130063965884863,1.7322448798820649,0.0082277435665557,1.1910721501323045
frozenset(['eggs']),frozenset(['turkey']),0.17970937208372217,0.06252499666711105,0.01946407145713905,0.10830860534124628,1.7322448798820649,0.0082277435665557,1.051344679278481
frozenset(['pancakes']),frozenset(['whole wheat pasta']),0.09505399280095987,0.029462738301559793,0.004666044527396347,0.049088359046283316,1.6661166570414983,0.001865493612983318,1.0206387427595691
frozenset(['whole wheat pasta']),frozenset(['pancakes']),0.029462738301559793,0.09505399280095987,0.004666044527396347,0.1583710407239819,1.6661166570414983,0.001865493612983318,1.0752315461881068
"frozenset(['nan', 'mineral water', 'salmon'])",frozenset(['spaghetti']),0.01693107585655246,0.17411011865084655,0.006799093454206106,0.40157480314960625,2.3064414995598748,0.0038512218279352734,1.3801054596229274
"frozenset(['nan', 'spaghetti', 'salmon'])",frozenset(['mineral water']),0.013464871350486601,0.23836821757099053,0.006799093454206106,0.504950495049505,2.1183633464017544,0.0035894960705679184,1.5384962005065992
"frozenset(['spaghetti', 'mineral water', 'nan'])",frozenset(['salmon']),0.05972536995067324,0.04252766297826956,0.006799093454206106,0.11383928571428571,2.6768290976265114,0.004259113049691406,1.0804725616769149
"frozenset(['nan', 'salmon'])","frozenset(['mineral water', 'spaghetti'])",0.04239434742034395,0.05972536995067324,0.006799093454206106,0.16037735849056603,2.6852467991913747,0.004267075370708693,1.1198776492722318
"frozenset(['mineral water', 'salmon'])","frozenset(['spaghetti', 'nan'])",0.017064391414478068,0.17411011865084655,0.006799093454206106,0.39843750000000006,2.2884224253445637,0.0038280102403268424,1.372907854710281
"frozenset(['spaghetti', 'salmon'])","frozenset(['mineral water', 'nan'])",0.013464871350486601,0.23823490201306494,0.006799093454206106,0.504950495049505,2.1195487763661647,0.003591291147404405,1.5387654979336087
"frozenset(['mineral water', 'nan'])","frozenset(['spaghetti', 'salmon'])",0.23823490201306494,0.013464871350486601,0.006799093454206106,0.028539451594851706,2.119548776366165,0.003591291147404405,1.015517439456613
"frozenset(['spaghetti', 'nan'])","frozenset(['mineral water', 'salmon'])",0.17411011865084655,0.017064391414478068,0.006799093454206106,0.03905053598774885,2.2884224253445637,0.0038280102403268424,1.0228796054284397
"frozenset(['mineral water', 'spaghetti'])","frozenset(['nan', 'salmon'])",0.05972536995067324,0.04239434742034395,0.006799093454206106,0.11383928571428571,2.6852467991913747,0.004267075370708693,1.0806230034148259
frozenset(['salmon']),"frozenset(['spaghetti', 'mineral water', 'nan'])",0.04252766297826956,0.05972536995067324,0.006799093454206106,0.15987460815047022,2.6768290976265114,0.004259113049691406,1.1192074887527435
frozenset(['mineral water']),"frozenset(['nan', 'spaghetti', 'salmon'])",0.23836821757099053,0.013464871350486601,0.006799093454206106,0.028523489932885907,2.1183633464017544,0.0035894960705679184,1.0155007541884455
frozenset(['spaghetti']),"frozenset(['nan', 'mineral water', 'salmon'])",0.17411011865084655,0.01693107585655246,0.006799093454206106,0.03905053598774885,2.3064414995598748,0.0038512218279352734,1.0230183385907112
frozenset(['red wine']),frozenset(['green tea']),0.028129582722303693,0.13211571790427942,0.004666044527396347,0.16587677725118485,1.255541580384599,0.0009496845116913804,1.0404749063761196
frozenset(['green tea']),frozenset(['red wine']),0.13211571790427942,0.028129582722303693,0.004666044527396347,0.03531786074672049,1.255541580384599,0.0009496845116913804,1.0074514471989509
